agreement_url,fetch_url,source_column,source_snapshot_ts,status,content_type,error
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FYumaCoSheriffsOfficeAZ_WSO_MOA_06.03.25.pdf&data=05%7C02%7CERO287g%40ice.dhs.gov%7C062e3217bd974cfc3a9f08dda90bcb20%7C1b87612a306c49d681e697c6e1a9197f%7C...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FYumaCoSheriffsOfficeAZ_WSO_MOA_06.03.25.pdf&data=05%7C02%7CERO287g%40ice.dhs.gov%7C062e3217bd974cfc3a9f08dda90bcb20%7C1b87612a306c49d681e697c6e1a9197f%7C...,MOA,20260108040456,400,,HTTP 400
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FBaxterCoSheriffsOfficeAR_WSO_MOA_07152025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C8e6eecba2c494b530da208ddd41901ac%7C1b87612a306c49d681e697c6e1a...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FBaxterCoSheriffsOfficeAR_WSO_MOA_07152025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C8e6eecba2c494b530da208ddd41901ac%7C1b87612a306c49d681e697c6e1a...,MOA,20260108040456,400,,HTTP 400
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FBaxterCoSheriffsOfficeAR_TFM_MOA_07152025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C8e6eecba2c494b530da208ddd41901ac%7C1b87612a306c49d681e697c6e1a...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FBaxterCoSheriffsOfficeAR_TFM_MOA_07152025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C8e6eecba2c494b530da208ddd41901ac%7C1b87612a306c49d681e697c6e1a...,MOA,20260108040456,400,,HTTP 400
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FCrawfordCoSheriffsOfficeAR_WSO_MOA_07252025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C8e6eecba2c494b530da208ddd41901ac%7C1b87612a306c49d681e697c6e...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FCrawfordCoSheriffsOfficeAR_WSO_MOA_07252025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C8e6eecba2c494b530da208ddd41901ac%7C1b87612a306c49d681e697c6e...,MOA,20260108040456,400,,HTTP 400
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FHamptonPoliceDeptAR_TFM_MOA_06302025.pdf&data=05%7C02%7CEROCommunications%40ice.dhs.gov%7C4939b87a6d994404354e08ddb99d4e51%7C1b87612a306c49d681e697c6e1a9...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FHamptonPoliceDeptAR_TFM_MOA_06302025.pdf&data=05%7C02%7CEROCommunications%40ice.dhs.gov%7C4939b87a6d994404354e08ddb99d4e51%7C1b87612a306c49d681e697c6e1a9...,MOA,20260108040456,400,,HTTP 400
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FJohnsonCoSheriffsOfficeAR_WSO_MOA_07182025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C8e6eecba2c494b530da208ddd41901ac%7C1b87612a306c49d681e697c6e1...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FJohnsonCoSheriffsOfficeAR_WSO_MOA_07182025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C8e6eecba2c494b530da208ddd41901ac%7C1b87612a306c49d681e697c6e1...,MOA,20260108040456,400,,HTTP 400
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FLittleRiverCoSheriffsOfficeAR_WSO_MOA_07072025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C8e6eecba2c494b530da208ddd41901ac%7C1b87612a306c49d681e697...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FLittleRiverCoSheriffsOfficeAR_WSO_MOA_07072025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C8e6eecba2c494b530da208ddd41901ac%7C1b87612a306c49d681e697...,MOA,20260108040456,400,,HTTP 400
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FLafayetteCoSheriffsOfficeAR_WSO_MOA_07112025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C8e6eecba2c494b530da208ddd41901ac%7C1b87612a306c49d681e697c6...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FLafayetteCoSheriffsOfficeAR_WSO_MOA_07112025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C8e6eecba2c494b530da208ddd41901ac%7C1b87612a306c49d681e697c6...,MOA,20260108040456,400,,HTTP 400
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FLittleRiverCoSheriffsOfficeAR_JEM_MOA_07072025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7Ced90a6ddbbfe4f7290a908ddd417e225%7C1b87612a306c49d681e697...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FLittleRiverCoSheriffsOfficeAR_JEM_MOA_07072025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7Ced90a6ddbbfe4f7290a908ddd417e225%7C1b87612a306c49d681e697...,MOA,20260108040456,400,,HTTP 400
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FMillerCoSheriffsOfficeAR_TFM_MOA_07112025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7Ced90a6ddbbfe4f7290a908ddd417e225%7C1b87612a306c49d681e697c6e1a...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FMillerCoSheriffsOfficeAR_TFM_MOA_07112025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7Ced90a6ddbbfe4f7290a908ddd417e225%7C1b87612a306c49d681e697c6e1a...,MOA,20260108040456,400,,HTTP 400
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FSebastianCoSheriffsOfficeAR_WSO_MOA_07182025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7Ced90a6ddbbfe4f7290a908ddd417e225%7C1b87612a306c49d681e697c6...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FSebastianCoSheriffsOfficeAR_WSO_MOA_07182025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7Ced90a6ddbbfe4f7290a908ddd417e225%7C1b87612a306c49d681e697c6...,MOA,20260108040456,400,,HTTP 400
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FTexarkanaPoliceDeptAR_TFM_MOA_07112025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C8e6eecba2c494b530da208ddd41901ac%7C1b87612a306c49d681e697c6e1a919...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FTexarkanaPoliceDeptAR_TFM_MOA_07112025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C8e6eecba2c494b530da208ddd41901ac%7C1b87612a306c49d681e697c6e1a919...,MOA,20260108040456,400,,HTTP 400
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FAlachuaCoSheriffsOfficeFL_TFM_MOA_02262025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C3067542331064a3af67408ddb4b993f2%7C1b87612a306c49d681e697c6e1...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FAlachuaCoSheriffsOfficeFL_TFM_MOA_02262025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C3067542331064a3af67408ddb4b993f2%7C1b87612a306c49d681e697c6e1...,MOA,20260108040456,400,,HTTP 400
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FAlachua_PD_FL_signed_7_2_25.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C2f77c3e08a384f952f1e08ddca24ca77%7C1b87612a306c49d681e697c6e1a9197f%7C0%7C0%...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FAlachua_PD_FL_signed_7_2_25.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C2f77c3e08a384f952f1e08ddca24ca77%7C1b87612a306c49d681e697c6e1a9197f%7C0%7C0%...,MOA,20260108040456,400,,HTTP 400
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FApopka_PD_FL_signed_7_2_2025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C2f77c3e08a384f952f1e08ddca24ca77%7C1b87612a306c49d681e697c6e1a9197f%7C0%7C0...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FApopka_PD_FL_signed_7_2_2025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C2f77c3e08a384f952f1e08ddca24ca77%7C1b87612a306c49d681e697c6e1a9197f%7C0%7C0...,MOA,20260108040456,400,,HTTP 400
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FAuburndalePoliceDeptFL_TFM_MOA_04242025.pdf&data=05%7C02%7CERO287g%40ice.dhs.gov%7Cc55515a82e6e48d1efc608ddb3e68127%7C1b87612a306c49d681e697c6e1a9197f%7C...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FAuburndalePoliceDeptFL_TFM_MOA_04242025.pdf&data=05%7C02%7CERO287g%40ice.dhs.gov%7Cc55515a82e6e48d1efc608ddb3e68127%7C1b87612a306c49d681e697c6e1a9197f%7C...,MOA,20260108040456,400,,HTTP 400
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FBelleIslePoliceDeptFL_TFM_MOA_04242025.pdf&data=05%7C02%7CERO287g%40ice.dhs.gov%7Cc55515a82e6e48d1efc608ddb3e68127%7C1b87612a306c49d681e697c6e1a9197f%7C0...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FBelleIslePoliceDeptFL_TFM_MOA_04242025.pdf&data=05%7C02%7CERO287g%40ice.dhs.gov%7Cc55515a82e6e48d1efc608ddb3e68127%7C1b87612a306c49d681e697c6e1a9197f%7C0...,MOA,20260108040456,400,,HTTP 400
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FBakerCoSheriffsOfficeFL_TFM_MOA_02262025.pdf&data=05%7C02%7CERO287g%40ice.dhs.gov%7Cc55515a82e6e48d1efc608ddb3e68127%7C1b87612a306c49d681e697c6e1a9197f%7...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FBakerCoSheriffsOfficeFL_TFM_MOA_02262025.pdf&data=05%7C02%7CERO287g%40ice.dhs.gov%7Cc55515a82e6e48d1efc608ddb3e68127%7C1b87612a306c49d681e697c6e1a9197f%7...,MOA,20260108040456,400,,HTTP 400
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FBayCoSheriffsOfficeFL_TFM_MOA_02262025.pdf&data=05%7C02%7CERO287g%40ice.dhs.gov%7Cc55515a82e6e48d1efc608ddb3e68127%7C1b87612a306c49d681e697c6e1a9197f%7C0...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FBayCoSheriffsOfficeFL_TFM_MOA_02262025.pdf&data=05%7C02%7CERO287g%40ice.dhs.gov%7Cc55515a82e6e48d1efc608ddb3e68127%7C1b87612a306c49d681e697c6e1a9197f%7C0...,MOA,20260108040456,400,,HTTP 400
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FBoyntonBeachPoliceDeptFL_TFM_MOA_05082025.pdf&data=05%7C02%7CERO287g%40ice.dhs.gov%7Cc55515a82e6e48d1efc608ddb3e68127%7C1b87612a306c49d681e697c6e1a9197f%...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FBoyntonBeachPoliceDeptFL_TFM_MOA_05082025.pdf&data=05%7C02%7CERO287g%40ice.dhs.gov%7Cc55515a82e6e48d1efc608ddb3e68127%7C1b87612a306c49d681e697c6e1a9197f%...,MOA,20260108040456,400,,HTTP 400
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FBradfordCoSheriffsOfficeFL_TFM_MOA_02262025.pdf&data=05%7C02%7CERO287g%40ice.dhs.gov%7Cc55515a82e6e48d1efc608ddb3e68127%7C1b87612a306c49d681e697c6e1a9197...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FBradfordCoSheriffsOfficeFL_TFM_MOA_02262025.pdf&data=05%7C02%7CERO287g%40ice.dhs.gov%7Cc55515a82e6e48d1efc608ddb3e68127%7C1b87612a306c49d681e697c6e1a9197...,MOA,20260108040456,400,,HTTP 400
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FBrowardCoSheriffsOfficeFL_TFM_MOA_02262025.pdf&data=05%7C02%7CERO287g%40ice.dhs.gov%7Cc55515a82e6e48d1efc608ddb3e68127%7C1b87612a306c49d681e697c6e1a9197f...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FBrowardCoSheriffsOfficeFL_TFM_MOA_02262025.pdf&data=05%7C02%7CERO287g%40ice.dhs.gov%7Cc55515a82e6e48d1efc608ddb3e68127%7C1b87612a306c49d681e697c6e1a9197f...,MOA,20260108040456,400,,HTTP 400
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FBunnellPoliceDeptFL_TFM_MOA_07152025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7Ced90a6ddbbfe4f7290a908ddd417e225%7C1b87612a306c49d681e697c6e1a9197f...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FBunnellPoliceDeptFL_TFM_MOA_07152025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7Ced90a6ddbbfe4f7290a908ddd417e225%7C1b87612a306c49d681e697c6e1a9197f...,MOA,20260108040456,400,,HTTP 400
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FCalhounCoSheriffsOfficeFL_TFM_MOA_02262025.pdf&data=05%7C02%7CERO287g%40ice.dhs.gov%7Cc55515a82e6e48d1efc608ddb3e68127%7C1b87612a306c49d681e697c6e1a9197f...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FCalhounCoSheriffsOfficeFL_TFM_MOA_02262025.pdf&data=05%7C02%7CERO287g%40ice.dhs.gov%7Cc55515a82e6e48d1efc608ddb3e68127%7C1b87612a306c49d681e697c6e1a9197f...,MOA,20260108040456,400,,HTTP 400
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FClewistonPoliceDeptFL_TFM_MOA_07242025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7Ced90a6ddbbfe4f7290a908ddd417e225%7C1b87612a306c49d681e697c6e1a919...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FClewistonPoliceDeptFL_TFM_MOA_07242025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7Ced90a6ddbbfe4f7290a908ddd417e225%7C1b87612a306c49d681e697c6e1a919...,MOA,20260108040456,400,,HTTP 400
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FCoconutCreekPoliceDeptFL_TFM_MOA_06132025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C3d443d4e005e41ec4e7c08ddbd5cc583%7C1b87612a306c49d681e697c6e1a...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FCoconutCreekPoliceDeptFL_TFM_MOA_06132025.pdf&data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C3d443d4e005e41ec4e7c08ddbd5cc583%7C1b87612a306c49d681e697c6e1a...,MOA,20260108040456,400,,HTTP 400
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FColumbiaCoSheriffsOfficeFL_TFM_MOA_02262025.pdf&data=05%7C02%7CERO287g%40ice.dhs.gov%7C3e0f7275912d48d7a57808ddb3e5e7f7%7C1b87612a306c49d681e697c6e1a9197...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FColumbiaCoSheriffsOfficeFL_TFM_MOA_02262025.pdf&data=05%7C02%7CERO287g%40ice.dhs.gov%7C3e0f7275912d48d7a57808ddb3e5e7f7%7C1b87612a306c49d681e697c6e1a9197...,MOA,20260108040456,400,,HTTP 400
https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FDavenportPoliceDeptFL_TFM_MOA_04282025.pdf&data=05%7C02%7CERO287g%40ice.dhs.gov%7C3e0f7275912d48d7a57808ddb3e5e7f7%7C1b87612a306c49d681e697c6e1a9197f%7C0...,https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FDavenportPoliceDeptFL_TFM_MOA_04282025.pdf&data=05%7C02%7CERO287g%40ice.dhs.gov%7C3e0f7275912d48d7a57808ddb3e5e7f7%7C1b87612a306c49d681e697c6e1a9197f%7C0...,MOA,20260108040456,400,,HTTP 400
