source_id,agency_id,resolution,state,agency_raw,field,value,value_date,as_of,evidence
ice_lists,AZ-department-of-public-safety,canonical,Arizona,AZ Department of Public Safety,listed,TRUE,,2007-09-19,sheets/sheets_wayback_pre2011/20080114130103_s3.html
ice_lists,AZ-department-of-public-safety,canonical,Arizona,AZ Department of Public Safety,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,AZ-department-of-correction,canonical,Arizona,Department of Corrections,listed,TRUE,,2007-09-19,sheets/sheets_wayback_pre2011/20080114130103_s3.html
ice_lists,AZ-department-of-correction,canonical,Arizona,Department of Corrections,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,AZ-maricopa-county-sheriff-office,canonical,Arizona,Maricopa County Sheriff's Office,listed,TRUE,,2007-09-19,sheets/sheets_wayback_pre2011/20080114130103_s3.html
ice_lists,AZ-maricopa-county-sheriff-office,canonical,Arizona,Maricopa County Sheriff's Office,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,AR-benton-county-sheriff-office,canonical,Arkansas,Benton County Sheriff's Department,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,AR-springdale-police-department,canonical,Arkansas,City of Springdale Police Department,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,AR-rogers-police-department,canonical,Arkansas,Rogers Police Department,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,AR-washington-county-sheriff-office,canonical,Arkansas,Washington County Sheriff's Office,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,CA-los-angeles-county-sheriff-office,canonical,California,Los Angeles County Sheriff's Department,listed,TRUE,,2007-09-19,sheets/sheets_wayback_pre2011/20080114130103_s3.html
ice_lists,CA-los-angeles-county-sheriff-office,canonical,California,Los Angeles County Sheriff's Department,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,CA-orange-county-sheriff-office,canonical,California,Orange County Sheriff's Office,listed,TRUE,,2007-09-19,sheets/sheets_wayback_pre2011/20080114130103_s3.html
ice_lists,CA-orange-county-sheriff-office,canonical,California,Orange County Sheriff's Office,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,CA-riverside-county-sheriff-office,canonical,California,Riverside County Sheriff's Office,listed,TRUE,,2007-09-19,sheets/sheets_wayback_pre2011/20080114130103_s3.html
ice_lists,CA-riverside-county-sheriff-office,canonical,California,Riverside County Sheriff's Office,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,CA-san-bernardino-county-sheriff-office,canonical,California,San Bernardino County Sheriff's Office,listed,TRUE,,2007-09-19,sheets/sheets_wayback_pre2011/20080114130103_s3.html
ice_lists,CA-san-bernardino-county-sheriff-office,canonical,California,San Bernardino County Sheriff's Office,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,CO-department-of-public-safety,canonical,Colorado,CO Dept. of Public Safety,listed,TRUE,,2007-09-19,sheets/sheets_wayback_pre2011/20080114130103_s3.html
ice_lists,CO-department-of-public-safety,canonical,Colorado,CO Dept. of Public Safety,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,CO-el-paso-county-sheriff-office,canonical,Colorado,El Paso County Sheriff's Office,listed,TRUE,,2007-09-19,sheets/sheets_wayback_pre2011/20080114130103_s3.html
ice_lists,CO-el-paso-county-sheriff-office,canonical,Colorado,El Paso County Sheriff's Office,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,FL-collier-county-sheriff-office,canonical,Florida,Collier County Sheriff's Office,listed,TRUE,,2007-09-19,sheets/sheets_wayback_pre2011/20080114130103_s3.html
ice_lists,FL-collier-county-sheriff-office,canonical,Florida,Collier County Sheriff's Office,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,FL-department-of-law-enforcement,canonical,Florida,Florida Department of Law Enforcement,listed,TRUE,,2007-09-19,sheets/sheets_wayback_pre2011/20080114130103_s3.html
ice_lists,FL-department-of-law-enforcement,canonical,Florida,Florida Department of Law Enforcement,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,GA-cobb-county-sheriff-office,canonical,Georgia,Cobb County Sheriff's Office,listed,TRUE,,2007-09-19,sheets/sheets_wayback_pre2011/20080114130103_s3.html
ice_lists,GA-cobb-county-sheriff-office,canonical,Georgia,Cobb County Sheriff's Office,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,GA-department-of-public-safety,canonical,Georgia,Department of Public Safety,listed,TRUE,,2007-09-19,sheets/sheets_wayback_pre2011/20080114130103_s3.html
ice_lists,GA-department-of-public-safety,canonical,Georgia,Georgia Dept. of Public Safety,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,GA-hall-county-sheriff-office,prefix_containment,Georgia,Hall County Georgia,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,GA-whitfield-county-sheriff-office,canonical,Georgia,Whitfield County Sheriff's Office,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,MD-frederick-county-sheriff-office,canonical,Maryland,Frederick County Sheriff's Office,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,MA-barnstable-county-sheriff-office,canonical,Massachusetts,Barnstable County Sheriff's Office,listed,TRUE,,2007-09-19,sheets/sheets_wayback_pre2011/20080114130103_s3.html
ice_lists,MA-barnstable-county-sheriff-office,canonical,Massachusetts,Barnstable County Sheriff's Office,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,MA-department-of-correction,canonical,Massachusetts,Department of Corrections,listed,TRUE,,2007-09-19,sheets/sheets_wayback_pre2011/20080114130103_s3.html
ice_lists,MA-department-of-correction,canonical,Massachusetts,Department of Corrections,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,MA-framingham-police-department,canonical,Massachusetts,Framingham Police Department,listed,TRUE,,2007-09-19,sheets/sheets_wayback_pre2011/20080114130103_s3.html
ice_lists,MA-framingham-police-department,canonical,Massachusetts,Framingham Police Department,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,NH-hudson-city-police-department,canonical,New Hampshire,Hudson City Police Department,listed,TRUE,,2007-09-19,sheets/sheets_wayback_pre2011/20080114130103_s3.html
ice_lists,NH-hudson-city-police-department,canonical,New Hampshire,Hudson City Police Department,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,NM-department-of-correction,canonical,New Mexico,New Mexico Corrections Department,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,NC-alamance-county-sheriff-office,canonical,North Carolina,Alamance County Sheriff's Office,listed,TRUE,,2007-09-19,sheets/sheets_wayback_pre2011/20080114130103_s3.html
ice_lists,NC-alamance-county-sheriff-office,canonical,North Carolina,Alamance County Sheriff's Office,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,NC-cabarrus-county-sheriff-office,canonical,North Carolina,Cabarrus Co. Sheriff's Office,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,NC-cabarrus-county-sheriff-office,canonical,North Carolina,Cabarrus County Sheriff's Office,listed,TRUE,,2007-09-19,sheets/sheets_wayback_pre2011/20080114130103_s3.html
ice_lists,NC-durham-police-department,canonical,North Carolina,Durham Police Department,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,NC-gaston-county-sheriff-office,canonical,North Carolina,Gaston County Sheriff's Office,listed,TRUE,,2007-09-19,sheets/sheets_wayback_pre2011/20080114130103_s3.html
ice_lists,NC-gaston-county-sheriff-office,canonical,North Carolina,Gaston County Sheriff's Office,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,NC-mecklenburg-county-sheriff-office,canonical,North Carolina,Mecklenburg County Sheriff's Office,listed,TRUE,,2007-09-19,sheets/sheets_wayback_pre2011/20080114130103_s3.html
ice_lists,NC-mecklenburg-county-sheriff-office,canonical,North Carolina,Mecklenburg County Sheriff's Office,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,OH-butler-county-sheriff-office,canonical,Ohio,Butler County Sheriff's Office,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,OK-tulsa-county-sheriff-office,canonical,Oklahoma,Tulsa County Sheriff's Office,listed,TRUE,,2007-09-19,sheets/sheets_wayback_pre2011/20080114130103_s3.html
ice_lists,OK-tulsa-county-sheriff-office,canonical,Oklahoma,Tulsa County Sheriff's Office,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,SC-york-county-sheriff-office,canonical,South Carolina,York County Sheriff's Office,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,TN-davidson-county-sheriff-office,canonical,Tennessee,Davidson County Sheriff's Office,listed,TRUE,,2007-09-19,sheets/sheets_wayback_pre2011/20080114130103_s3.html
ice_lists,TN-davidson-county-sheriff-office,canonical,Tennessee,Davidson County Sheriff's Office,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,VA-herndon-police-department,spelling,Virginia,Herndon Police,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,VA-herndon-police-department,canonical,Virginia,Herndon Police Department,listed,TRUE,,2007-09-19,sheets/sheets_wayback_pre2011/20080114130103_s3.html
ice_lists,VA-prince-william-county-police-department,alias,Virginia,Prince William Police Department,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,VA-prince-william-county-sheriff-office,alias,Virginia,Prince William Sheriff's Office,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,VA-prince-william-manassas-regional-adult-detention-center,spelling,Virginia,Prince William-Manassas Adult Detention Center,listed,TRUE,,2007-09-19,sheets/sheets_wayback_pre2011/20080114130103_s3.html
ice_lists,VA-prince-william-manassas-regional-adult-detention-center,spelling,Virginia,Prince William-Manassas Adult Detention Center,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,VA-rockingham-county-sheriff-office,canonical,Virginia,Rockingham Co. Sheriff's Office,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,VA-rockingham-county-sheriff-office,canonical,Virginia,Rockingham County Sheriff's Office,listed,TRUE,,2007-09-19,sheets/sheets_wayback_pre2011/20080114130103_s3.html
ice_lists,VA-shenandoah-county-sheriff-office,canonical,Virginia,Shenandoah Co. Sheriff's Office,listed,TRUE,,2008-03-10,sheets/sheets_wayback_pre2011/20080324215905_s3.html
ice_lists,VA-shenandoah-county-sheriff-office,canonical,Virginia,Shenandoah County Sheriff's Office,listed,TRUE,,2007-09-19,sheets/sheets_wayback_pre2011/20080114130103_s3.html
ice_press,MA-state-police,minted,Massachusetts,Massachusetts State Police,rescinded,2007-01-11,2007-01-11,2007-01-11,https://web.archive.org/web/20070113134756/http://www.boston.com/news/local/massachusetts/articles/2007/01/11/governor_to_rescind_romney_immigrant_arrest_agreement/
ice_press,MA-state-police,minted,Massachusetts,Massachusetts State Police,signed,2006-12-13,2006-12-13,2006-12-13,https://web.archive.org/web/20080509095204/http://www.ice.gov/pi/news/newsreleases/articles/061213boston.htm
oig_2009,AL-department-of-public-safety,canonical,Alabama,Alabama Department of Public Safety,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row1
oig_2009,AL-department-of-public-safety,canonical,Alabama,Alabama Department of Public Safety,model,Task Force,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row1
oig_2009,AL-department-of-public-safety,canonical,Alabama,Alabama Department of Public Safety,signed,2003-09-10,2003-09-10,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row1
oig_2009,AL-etowah-county-sheriff-office,canonical,Alabama,Etowah County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row2
oig_2009,AL-etowah-county-sheriff-office,canonical,Alabama,Etowah County Sheriff's Office,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row2
oig_2009,AL-etowah-county-sheriff-office,canonical,Alabama,Etowah County Sheriff's Office,signed,2008-07-08,2008-07-08,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row2
oig_2009,AZ-department-of-correction,canonical,Arizona,Arizona Department of Corrections,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row7
oig_2009,AZ-department-of-correction,canonical,Arizona,Arizona Department of Corrections,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row7
oig_2009,AZ-department-of-correction,canonical,Arizona,Arizona Department of Corrections,signed,2005-09-16,2005-09-16,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row7
oig_2009,AZ-department-of-public-safety,canonical,Arizona,Arizona Department of Public Safety,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row8
oig_2009,AZ-department-of-public-safety,canonical,Arizona,Arizona Department of Public Safety,model,Task Force,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row8
oig_2009,AZ-department-of-public-safety,canonical,Arizona,Arizona Department of Public Safety,signed,2007-04-15,2007-04-15,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row8
oig_2009,AZ-mesa-police-department,canonical,Arizona,City of Mesa Police Department,model,Task Force,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row9
oig_2009,AZ-mesa-police-department,canonical,Arizona,City of Mesa Police Department,pending,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row9
oig_2009,AZ-phoenix-police-department,canonical,Arizona,City of Phoenix Police Department,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row10
oig_2009,AZ-phoenix-police-department,canonical,Arizona,City of Phoenix Police Department,model,Task Force,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row10
oig_2009,AZ-phoenix-police-department,canonical,Arizona,City of Phoenix Police Department,signed,2008-03-10,2008-03-10,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row10
oig_2009,AZ-florence-police-department,canonical,Arizona,Florence Police Department,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row11
oig_2009,AZ-florence-police-department,canonical,Arizona,Florence Police Department,model,Task Force,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row11
oig_2009,AZ-florence-police-department,canonical,Arizona,Florence Police Department,signed,2009-10-21,2009-10-21,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row11
oig_2009,AZ-maricopa-county-sheriff-office,canonical,Arizona,Maricopa County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row12
oig_2009,AZ-maricopa-county-sheriff-office,canonical,Arizona,Maricopa County Sheriff's Office,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row12
oig_2009,AZ-maricopa-county-sheriff-office,canonical,Arizona,Maricopa County Sheriff's Office,signed,2007-02-07,2007-02-07,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row12
oig_2009,AZ-pima-county-sheriff-office,canonical,Arizona,Pima County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row13
oig_2009,AZ-pima-county-sheriff-office,canonical,Arizona,Pima County Sheriff's Office,model,Hybrid,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row13
oig_2009,AZ-pima-county-sheriff-office,canonical,Arizona,Pima County Sheriff's Office,signed,2008-03-10,2008-03-10,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row13
oig_2009,AZ-pinal-county-sheriff-office,canonical,Arizona,Pinal County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row14
oig_2009,AZ-pinal-county-sheriff-office,canonical,Arizona,Pinal County Sheriff's Office,model,Hybrid,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row14
oig_2009,AZ-pinal-county-sheriff-office,canonical,Arizona,Pinal County Sheriff's Office,signed,2008-03-10,2008-03-10,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row14
oig_2009,AZ-yavapai-county-sheriff-office,canonical,Arizona,Yavapai County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row15
oig_2009,AZ-yavapai-county-sheriff-office,canonical,Arizona,Yavapai County Sheriff's Office,model,Hybrid,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row15
oig_2009,AZ-yavapai-county-sheriff-office,canonical,Arizona,Yavapai County Sheriff's Office,signed,2008-03-10,2008-03-10,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row15
oig_2009,AR-benton-county-sheriff-office,canonical,Arkansas,Benton County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row3
oig_2009,AR-benton-county-sheriff-office,canonical,Arkansas,Benton County Sheriff's Office,model,Hybrid,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row3
oig_2009,AR-benton-county-sheriff-office,canonical,Arkansas,Benton County Sheriff's Office,signed,2007-09-26,2007-09-26,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row3
oig_2009,AR-springdale-police-department,canonical,Arkansas,City of Springdale Police Department,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row4
oig_2009,AR-springdale-police-department,canonical,Arkansas,City of Springdale Police Department,model,Task Force,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row4
oig_2009,AR-springdale-police-department,canonical,Arkansas,City of Springdale Police Department,signed,2007-09-26,2007-09-26,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row4
oig_2009,AR-rogers-police-department,canonical,Arkansas,Rogers Police Department,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row5
oig_2009,AR-rogers-police-department,canonical,Arkansas,Rogers Police Department,model,Task Force,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row5
oig_2009,AR-rogers-police-department,canonical,Arkansas,Rogers Police Department,signed,2007-09-25,2007-09-25,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row5
oig_2009,AR-washington-county-sheriff-office,canonical,Arkansas,Washington County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row6
oig_2009,AR-washington-county-sheriff-office,canonical,Arkansas,Washington County Sheriff's Office,model,Hybrid,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row6
oig_2009,AR-washington-county-sheriff-office,canonical,Arkansas,Washington County Sheriff's Office,signed,2007-09-26,2007-09-26,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row6
oig_2009,CA-san-bernardino-county-sheriff-office,canonical,California,San Bernardino County Sheriff's Office,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row16
oig_2009,CA-san-bernardino-county-sheriff-office,canonical,California,San Bernardino County Sheriff's Office,pending,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row16
oig_2009,CA-san-bernardino-county-sheriff-office,canonical,California,San Bernardino County Sheriff's Office,signed,2005-10-19,2005-10-19,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row16
oig_2009,CO-department-of-public-safety,canonical,Colorado,Colorado Department of Public Safety,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row17
oig_2009,CO-department-of-public-safety,canonical,Colorado,Colorado Department of Public Safety,model,Task Force,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row17
oig_2009,CO-department-of-public-safety,canonical,Colorado,Colorado Department of Public Safety,signed,2007-03-29,2007-03-29,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row17
oig_2009,CO-el-paso-county-sheriff-office,canonical,Colorado,El Paso County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row18
oig_2009,CO-el-paso-county-sheriff-office,canonical,Colorado,El Paso County Sheriff's Office,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row18
oig_2009,CO-el-paso-county-sheriff-office,canonical,Colorado,El Paso County Sheriff's Office,signed,2007-05-17,2007-05-17,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row18
oig_2009,CT-danbury-police-department,canonical,Connecticut,City of Danbury Police Department,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row19
oig_2009,CT-danbury-police-department,canonical,Connecticut,City of Danbury Police Department,model,Task Force,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row19
oig_2009,CT-danbury-police-department,canonical,Connecticut,City of Danbury Police Department,signed,2009-10-15,2009-10-15,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row19
oig_2009,DE-department-of-correction,canonical,Delaware,Delaware Department of Corrections,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row20
oig_2009,DE-department-of-correction,canonical,Delaware,Delaware Department of Corrections,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row20
oig_2009,DE-department-of-correction,canonical,Delaware,Delaware Department of Corrections,signed,2009-10-15,2009-10-15,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row20
oig_2009,FL-bay-county-sheriff-office,canonical,Florida,Bay County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row21
oig_2009,FL-bay-county-sheriff-office,canonical,Florida,Bay County Sheriff's Office,model,Task Force,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row21
oig_2009,FL-bay-county-sheriff-office,canonical,Florida,Bay County Sheriff's Office,signed,2008-06-15,2008-06-15,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row21
oig_2009,FL-collier-county-sheriff-office,canonical,Florida,Collier County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row22
oig_2009,FL-collier-county-sheriff-office,canonical,Florida,Collier County Sheriff's Office,model,Hybrid,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row22
oig_2009,FL-collier-county-sheriff-office,canonical,Florida,Collier County Sheriff's Office,signed,2007-08-06,2007-08-06,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row22
oig_2009,FL-department-of-law-enforcement,canonical,Florida,Florida Department of Law Enforcement,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row23
oig_2009,FL-department-of-law-enforcement,canonical,Florida,Florida Department of Law Enforcement,model,Task Force,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row23
oig_2009,FL-department-of-law-enforcement,canonical,Florida,Florida Department of Law Enforcement,signed,2002-07-02,2002-07-02,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row23
oig_2009,FL-jacksonville-sheriff-office,canonical,Florida,Jacksonville Sheriff's Office,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row24
oig_2009,FL-jacksonville-sheriff-office,canonical,Florida,Jacksonville Sheriff's Office,pending,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row24
oig_2009,FL-jacksonville-sheriff-office,canonical,Florida,Jacksonville Sheriff's Office,signed,2008-07-08,2008-07-08,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row24
oig_2009,GA-cobb-county-sheriff-office,canonical,Georgia,Cobb County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row25
oig_2009,GA-cobb-county-sheriff-office,canonical,Georgia,Cobb County Sheriff's Office,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row25
oig_2009,GA-cobb-county-sheriff-office,canonical,Georgia,Cobb County Sheriff's Office,signed,2007-02-13,2007-02-13,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row25
oig_2009,GA-department-of-public-safety,canonical,Georgia,Georgia Department of Public Safety,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row26
oig_2009,GA-department-of-public-safety,canonical,Georgia,Georgia Department of Public Safety,model,Task Force,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row26
oig_2009,GA-department-of-public-safety,canonical,Georgia,Georgia Department of Public Safety,signed,2007-07-27,2007-07-27,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row26
oig_2009,GA-gwinnett-county-sheriff-office,canonical,Georgia,Gwinnett County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row27
oig_2009,GA-gwinnett-county-sheriff-office,canonical,Georgia,Gwinnett County Sheriff's Office,model,Jail Enforcement,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row27
oig_2009,GA-gwinnett-county-sheriff-office,canonical,Georgia,Gwinnett County Sheriff's Office,signed,2009-10-15,2009-10-15,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row27
oig_2009,GA-hall-county-sheriff-office,canonical,Georgia,Hall County Sheriff's Office,listed,TRUE,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row28
oig_2009,GA-hall-county-sheriff-office,canonical,Georgia,Hall County Sheriff's Office,model,Hybrid,,2009-10-28,inputs/historical/reports/DHS-OIG-10-63_Mar2010.pdf#row28
