saved_path,file_hash,url,retrieved_at,state,agency,original_filename,note
agreements/agreements_wayback_287gMOA/287g_CulpeperCounty_2018-04-24.pdf,45a4706e2ff36d04ba59adf3553701c6b21840869cf19fa965700397b34966dc,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287g_CulpeperCounty_2018-04-24.pdf,2026-09-12,,,287g_CulpeperCounty_2018-04-24.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_CulpeperCoVA_06-08-2020.pdf,24489859aabe6a019b9a9d86340f28bf244c91b1be0f25b624727928ce5c9830,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_CulpeperCoVA_06-08-2020.pdf,2026-09-12,,,287gJEM_CulpeperCoVA_06-08-2020.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_EtowahCoAl2016-06-18.pdf,e0b1155fe6e6b49d6c702d61f673b3c2af3e30b6c530b18240551d50a86819c9,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_EtowahCoAl2016-06-18.pdf,2026-09-12,,,287gJEM_EtowahCoAl2016-06-18.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_GeorgiaDeparmentofCorrectionsGa2018-02-05.pdf,9885ebd520eef9503a99a2023ef4cc92ed2f9181ecf26b2c9ed245ad9edee4e6,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_GeorgiaDeparmentofCorrectionsGa2018-02-05.pdf,2026-09-12,,,287gJEM_GeorgiaDeparmentofCorrectionsGa2018-02-05.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_GoliadCoTx2017-06-26.pdf,d63f167ba8d94c48d1271781eb9a1eb1c6e50cf78d84e7ec06ef2d7a01086f34,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_GoliadCoTx2017-06-26.pdf,2026-09-12,,,287gJEM_GoliadCoTx2017-06-26.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_GreeneCoTn2019-02-28.pdf,fb0af5b4fedd7745a3779ba68c48d81ca2f19eaec1e6a26f218b060e2c1ed917,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_GreeneCoTn2019-02-28.pdf,2026-09-12,,,287gJEM_GreeneCoTn2019-02-28.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_GwinnettCoGa2020-03-12.pdf,63a0d6b8f5f200a4324a81ddd7df9f50da936906ff08b10850819ee315220939,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_GwinnettCoGa2020-03-12.pdf,2026-09-12,,,287gJEM_GwinnettCoGa2020-03-12.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_HallCoGa2016-06-23.pdf,04676b9b701f8f9759cb43dc364c6c80b04db2ac23cf6abcace5123098555ff0,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_HallCoGa2016-06-23.pdf,2026-09-12,,,287gJEM_HallCoGa2016-06-23.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_HarfordCoMd2016-10-26.pdf,3f89ad2faab85e250ff94861ebdb2d834cadd35015635379b4241ee6551e02ae,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_HarfordCoMd2016-10-26.pdf,2026-09-12,,,287gJEM_HarfordCoMd2016-10-26.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_HernandoCoFl2018-02-27.pdf,deba588fe6271f81028776f6488783131e796fa40f74d58ba4ee56cf045ac336,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_HernandoCoFl2018-02-27.pdf,2026-09-12,,,287gJEM_HernandoCoFl2018-02-27.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_HorryCoSc2017-06-30.pdf,cb248a159889edaa1308dc570371bc5409044f2cb4e38c87934233fa7afff236,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_HorryCoSc2017-06-30.pdf,2026-09-12,,,287gJEM_HorryCoSc2017-06-30.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_JacksonCoTx2017-01-26.pdf,ab9fb3e747b8639f09f2e13c23bba03ae33a730467efdf944f1230c61e341bce,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_JacksonCoTx2017-01-26.pdf,2026-09-12,,,287gJEM_JacksonCoTx2017-01-26.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_JacksonvilleCoFl2016-06-30.pdf,009dec7c1cfbfd0c835995928e14ba94e024160b0773813b64a5b25260589d3d,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_JacksonvilleCoFl2016-06-30.pdf,2026-09-12,,,287gJEM_JacksonvilleCoFl2016-06-30.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_JacksonvilleCoFl2020-06-09.pdf,4c52bfffcf8685b3746875bcdd7ea8694741a4a167fa3de02481fb909228e88c,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_JacksonvilleCoFl2020-06-09.pdf,2026-09-12,,,287gJEM_JacksonvilleCoFl2020-06-09.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_KendallCoTX_03-13-2020.pdf,145413274dc0ab1ab9c870dbdd9c7284ea268155317d20e44f8ecf2e19d806bd,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_KendallCoTX_03-13-2020.pdf,2026-09-12,,,287gJEM_KendallCoTX_03-13-2020.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_KnoxCoTn2017-06-15.pdf,af9ec125c17c33fc0cbfe598950d7c6e2f80a6c8f88c0fb24c78c7330f6719c9,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_KnoxCoTn2017-06-15.pdf,2026-09-12,,,287gJEM_KnoxCoTn2017-06-15.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_LavacaCoTx2017-06-30.pdf,7fecd4fa9014d2a081ea03713ae9306a53b0df5ae965781cdcc41f1948c5c726,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_LavacaCoTx2017-06-30.pdf,2026-09-12,,,287gJEM_LavacaCoTx2017-06-30.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_LexingtonCoSc2016-11-04.PDF,9b38f70d190156883687b901662f279133885bebdd73c86cd36f1be72243a213,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_LexingtonCoSc2016-11-04.PDF,2026-09-12,,,287gJEM_LexingtonCoSc2016-11-04.PDF,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_LubbockCoTx2016-11-16.pdf,49c421e19e36de48cc27fc762d8883be38d0a2657eca1182196c1dff6cf48f59,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_LubbockCoTx2016-11-16.pdf,2026-09-12,,,287gJEM_LubbockCoTx2016-11-16.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_LyonCoNv2018-05-04.pdf,3b59677736fb6f9525f005a027447156396d17d381d59516e7cd8d9b70526c81,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_LyonCoNv2018-05-04.pdf,2026-09-12,,,287gJEM_LyonCoNv2018-05-04.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_MesaPoliceDeparmentAz2016-06-23.pdf,cb14112e5b6653c61398428fe662d35214b1c51b6434ced69e33d59889b671b3,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_MesaPoliceDeparmentAz2016-06-23.pdf,2026-09-12,,,287gJEM_MesaPoliceDeparmentAz2016-06-23.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_MonmouthCoNj2016-06-08.pdf,5347c5aa9165879d05a83b835a0809db816f68881970e152d2db25c0621f84c0,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_MonmouthCoNj2016-06-08.pdf,2026-09-12,,,287gJEM_MonmouthCoNj2016-06-08.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_NashCoNc2018-02-02.pdf,2daee3bdcbf78ed07cbd687206dcda184753cee61c25389b1e918ddb98524543,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_NashCoNc2018-02-02.pdf,2026-09-12,,,287gJEM_NashCoNc2018-02-02.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_NyeCoNV_06-09-2020.pdf,40442a1a4762b0273c15000d738e39b4da143e2eee8c19301a9576eca7743bd6,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_NyeCoNV_06-09-2020.pdf,2026-09-12,,,287gJEM_NyeCoNV_06-09-2020.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_NyeCoNv2017-04-20.pdf,18f1287d54a565f37317f98ead5685c4fb4f224796788bf7f3c322a3f1696e23,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_NyeCoNv2017-04-20.pdf,2026-09-12,,,287gJEM_NyeCoNv2017-04-20.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_OkmulgeeCoCrimJusOk2018-01-25.pdf,035949c971e1ceb1d372c2d32dbab259cf82a6345e7511ddbc36640c29cc8dad,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_OkmulgeeCoCrimJusOk2018-01-25.pdf,2026-09-12,,,287gJEM_OkmulgeeCoCrimJusOk2018-01-25.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_OuachitaCoLA_06-08-2020.pdf,9f1fb8fc16bf7cec885be14aba3fb313d574ca7106031152495897d1029af9c2,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_OuachitaCoLA_06-08-2020.pdf,2026-09-12,,,287gJEM_OuachitaCoLA_06-08-2020.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_OuachitaPLa2019-02-28.pdf,6e861712025cdf321c3e8095570daec0c3f53f4864218c35e96b3f6578839123,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_OuachitaPLa2019-02-28.pdf,2026-09-12,,,287gJEM_OuachitaPLa2019-02-28.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_PinalCoAz2016-06-13.pdf,30a477e5dfb4ba1455ec8723b8f8201c0e8c69aa15fdcebfd6122ca696e9e2d6,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_PinalCoAz2016-06-13.pdf,2026-09-12,,,287gJEM_PinalCoAz2016-06-13.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_PlymouthCoMA2020-06-08.pdf,4c32ca5584d5fcf82bce9e09cd361d2416cf1f4950625ef71a2d7e8776ffe72c,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_PlymouthCoMA2020-06-08.pdf,2026-09-12,,,287gJEM_PlymouthCoMA2020-06-08.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_PotterCoTx2018-01-25.pdf,b7bb10c133cd5bad9e01e980ef8d3ec01df9ff0673f5ca9001c293ee573d96dd,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_PotterCoTx2018-01-25.pdf,2026-09-12,,,287gJEM_PotterCoTx2018-01-25.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_PrinceWilliam-ManassasRegionalAdultDetentionCenterVa2016-06-23.pdf,91b9a57dec5d4b8a72d4f3e88c91c67f0b0571c5a135a8bd2be681bda3cb0700,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_PrinceWilliam-ManassasRegionalAdultDetentionCenterVa2016-06-23.pdf,2026-09-12,,,287gJEM_PrinceWilliam-ManassasRegionalAdultDetentionCenterVa2016-06-23.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_RefugioCoTx2017-06-28.pdf,97bc769be791c765cf536777ddefebe4a0f49f1c8511e49e28f625d94d2edb91,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_RefugioCoTx2017-06-28.pdf,2026-09-12,,,287gJEM_RefugioCoTx2017-06-28.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_RensselaerCoNy2018-02-09.pdf,0c539939b0ce18446ae3b5625998ea60c673ab3a613e86681262ee44876d3ec1,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_RensselaerCoNy2018-02-09.pdf,2026-09-12,,,287gJEM_RensselaerCoNy2018-02-09.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_RockwallCoTx2018-01-25.pdf,073b24f21258f5259ed36e909d3b4336a37e7a863db9d47a5939af81c3cc8a55,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_RockwallCoTx2018-01-25.pdf,2026-09-12,,,287gJEM_RockwallCoTx2018-01-25.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_SmithCoTx2017-04-25.pdf,fa59e462eda86ad81c74e415fb7fb257f6486363876f593ad3444312e6b89b93,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_SmithCoTx2017-04-25.pdf,2026-09-12,,,287gJEM_SmithCoTx2017-04-25.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_TarrantCoTx2017-06-19.pdf,dba694dfde519fb074e9ec95a021775014301d6bec2bb696ec7a0ea01e88520d,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_TarrantCoTx2017-06-19.pdf,2026-09-12,,,287gJEM_TarrantCoTx2017-06-19.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
agreements/agreements_wayback_287gMOA/287gJEM_TellerCoCo2019-01-06.pdf,699031bb091740b22ccf55141baab096d52e23f24a9a6ca903793a87f2e4c0ed,https://web.archive.org/web/2019id_/https://www.ice.gov/doclib/287gMOA/287gJEM_TellerCoCo2019-01-06.pdf,2026-09-12,,,287gJEM_TellerCoCo2019-01-06.pdf,signed MOA recovered from the Wayback /doclib/287gMOA/ path (gap-fill pass; includes the 18 2017 MOAs the original CDX query missed); see inputs/pre2018/GAPS_STATUS.md
